Portfolio Name,Category,Set,Product Name,Card Number,Rarity,Variance,Grade,Card Condition,Average Cost Paid,Quantity,Market Price (As of 2026-02-12),Price Override,Watchlist,Date Added,Notes
sold,Pokemon,Ancient Origins,Vaporeon ,22,Uncommon,Normal,Ungraded,Near Mint,0,1,0.93,0,false,2026-01-25,
sold,Pokemon,Ancient Roar,Crustle (JP),067/066,Art Rare,Holofoil,Ungraded,Near Mint,0,1,3.79,0,false,2026-01-25,
sold,Pokemon,Ancient Roar,Slither Wing (JP),074/066,Art Rare,Holofoil,Ungraded,Near Mint,0,2,3.46,0,false,2026-01-25,
sold,Pokemon,Ancient Roar,Veluza (JP),070/066,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.87,0,false,2026-01-25,
sold,Pokemon,Ancient Roar,Wimpod (JP),069/066,Art Rare,Holofoil,Ungraded,Near Mint,0,1,4.14,0,false,2026-01-25,
sold,Pokemon,Astral Radiance,Darkrai V ,098/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.36,0,false,2025-06-02,
sold,Pokemon,Astral Radiance,Eevee ,119/189,Common,Normal,Ungraded,Near Mint,0,1,0.27,0,false,2026-01-25,
sold,Pokemon,Astral Radiance,Garchomp V ,117/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.38,0,false,2026-02-04,
sold,Pokemon,Astral Radiance,Hisuian Lilligant V (Alternate Full Art) ,163/189,Ultra Rare,Holofoil,PSA 10.0 GEM - MT,Near Mint,0,1,100.35,0,false,2026-01-25,
sold,Pokemon,Astral Radiance,Hisuian Typhlosion VSTAR ,054/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.06,0,false,2025-11-06,
sold,Pokemon,Astral Radiance,Kleavor V ,087/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.05,0,false,2025-06-02,
sold,Pokemon,Astral Radiance,Leafeon ,013/189,Rare,Normal,Ungraded,Near Mint,0,1,0.34,0,false,2026-01-25,
sold,Pokemon,Astral Radiance,Origin Forme Dialga V (Alternate Full Art) ,177/189,Ultra Rare,Holofoil,Ungraded,Moderately Played,55.0000,1,58.05,0,false,2025-10-22,
sold,Pokemon,Astral Radiance,Origin Forme Dialga VSTAR (Secret) (210) ,210/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,14.57,0,false,2025-11-06,
sold,Pokemon,Astral Radiance,Origin Forme Palkia V (Alternate Full Art) ,167/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,102.06,0,false,2025-06-04,
sold,Pokemon,Astral Radiance Trainer Gallery,Galarian Obstagoon ,TG10/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.64,0,false,2025-07-07,
sold,Pokemon,Astral Radiance Trainer Gallery,Gardevoir ,TG05/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.71,0,false,2025-07-07,
sold,Pokemon,Astral Radiance Trainer Gallery,Kleavor ,TG08/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.47,0,false,2025-07-07,
sold,Pokemon,Astral Radiance Trainer Gallery,Mightyena ,TG09/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.38,0,false,2025-07-07,
sold,Pokemon,Base Set (Unlimited),Tangela ,66,Common,Normal,Ungraded,Near Mint,0,1,1.07,0,false,2026-02-04,
sold,Pokemon,Battle Academy,Charizard GX (#60 Charizard Stamped) ,009/068,Promo,Holofoil,Ungraded,Near Mint,0,1,15.1,0,false,2025-06-02,
sold,Pokemon,Battle Partners,Articuno (JP),102/100,Art Rare,Holofoil,Ungraded,Near Mint,0,1,10.96,0,false,2025-10-22,
sold,Pokemon,Battle Partners,Lycanroc (JP),107/100,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.85,0,false,2026-01-25,
sold,Pokemon,Battle Partners,Maractus (JP),101/100,Art Rare,Holofoil,Ungraded,Near Mint,0,2,2.81,0,false,2026-01-25,
sold,Pokemon,Battle Partners,Noibat (JP),111/100,Art Rare,Holofoil,Ungraded,Near Mint,0,1,5.4,0,false,2026-01-25,
sold,Pokemon,Battle Partners,Salamence ex (JP),072/100,Double Rare,Holofoil,Ungraded,Near Mint,0,1,2.04,0,false,2025-06-02,
sold,Pokemon,Battle Partners,Swinub (JP),106/100,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.98,0,false,2026-01-25,
sold,Pokemon,Battle Partners,Tyranitar (JP),058/100,Rare,Holofoil,Ungraded,Near Mint,0,1,1.85,0,false,2025-09-18,
sold,Pokemon,Battle Region,Hoothoot (JP),073/067,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,5.65,0,false,2026-01-25,
sold,Pokemon,Battle Styles,Corviknight V (Full Art) ,156/163,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,5.8,0,false,2025-06-02,
sold,Pokemon,Battle Styles,Flapple VMAX (Secret) ,164/163,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,13.45,0,false,2025-06-02,
sold,Pokemon,Battle Styles,Luxray ,048/163,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,0.39,0,false,2025-07-07,
sold,Pokemon,Battle Styles,Rapid Strike Urshifu V ,087/163,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.91,0,false,2025-06-02,
sold,Pokemon,Battle Styles,Single Strike Urshifu V ,085/163,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.83,0,false,2025-06-02,
sold,Pokemon,Battle Styles,Stoutland V ,117/163,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.94,0,false,2025-06-02,
sold,Pokemon,Black and White Promos,Jolteon ,BW91,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,71.44,0,false,2025-07-30,
sold,Pokemon,Black Bolt,Axew ,145/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,15,0,false,2025-10-19,
sold,Pokemon,Black Bolt,Axew (Poke Ball Pattern) ,068/086,Common,Holofoil,Ungraded,Near Mint,0,1,0.36,0,false,2025-09-18,
sold,Pokemon,Black Bolt,Beartic (Poke Ball Pattern) ,026/086,Rare,Holofoil,Ungraded,Near Mint,0,1,0.69,0,false,2025-09-18,
sold,Pokemon,Black Bolt,Cinccino (Poke Ball Pattern) ,076/086,Uncommon,Holofoil,Ungraded,Near Mint,0,1,0.69,0,false,2025-09-18,
sold,Pokemon,Black Bolt,Darumaka ,097/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.62,0,false,2025-10-19,
sold,Pokemon,Black Bolt,Drilbur (Master Ball Pattern) ,045/086,Common,Holofoil,Ungraded,Near Mint,0,1,3.17,0,false,2025-11-06,
sold,Pokemon,Black Bolt,Dwebble ,129/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,29.56,0,false,2025-10-19,
sold,Pokemon,Black Bolt,Emolga ,112/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,12.41,0,false,2025-10-19,
sold,Pokemon,Black Bolt,Excadrill ex ,160/086,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.14,0,false,2025-09-15,
sold,Pokemon,Black Bolt,Fennel ,162/086,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.81,0,false,2025-08-27,
sold,Pokemon,Black Bolt,Krookodile ,137/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,46.53,0,false,2025-08-10,
sold,Pokemon,Black Bolt,Kyurem ex ,028/086,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.65,0,false,2025-09-15,
sold,Pokemon,Black Bolt,Kyurem ex ,157/086,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.71,0,false,2025-09-15,
sold,Pokemon,Black Bolt,N's Plan ,163/086,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.84,0,false,2025-11-06,
sold,Pokemon,Black Bolt,N's Plot (JP),173/086,Special Art Rare,Holofoil,Ungraded,Near Mint,0,1,59.06,0,false,2026-02-04,
sold,Pokemon,Black Bolt,Panpour ,101/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.19,0,false,2026-01-08,
sold,Pokemon,Black Bolt,Pansage ,089/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,11.37,0,false,2026-01-22,
sold,Pokemon,Black Bolt,Prism Energy (Poke Ball Pattern) ,086/086,Uncommon,Holofoil,Ungraded,Near Mint,0,1,1.67,0,false,2026-02-04,
sold,Pokemon,Black Bolt,Rufflet (Master Ball Pattern) ,077/086,Common,Holofoil,Ungraded,Near Mint,0,1,2.77,0,false,2025-12-06,
sold,Pokemon,Black Bolt,Serperior ex ,003/086,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.67,0,false,2025-09-15,
sold,Pokemon,Black Bolt,Serperior EX (JP),159/086,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,4.05,0,false,2026-02-04,
sold,Pokemon,Black Bolt,Simisage ,090/086,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,8.07,0,false,2026-01-08,
sold,Pokemon,Black Bolt,Victini (Poke Ball Pattern) ,012/086,Rare,Holofoil,Ungraded,Near Mint,0,1,0.32,0,false,2026-01-25,
sold,Pokemon,Bonds to the End of Time,Munchlax (JP),069/090,Common,1st Edition,Ungraded,Near Mint,0,1,24.87,0,false,2026-02-04,
sold,Pokemon,BREAKpoint,Trevenant BREAK ,66,Rare BREAK,Holofoil,Ungraded,Near Mint,0,1,3.65,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars,Arceus V ,122/172,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,3.21,0,false,2025-06-02,
sold,Pokemon,Brilliant Stars,Arceus VSTAR (Secret) (176) ,176/172,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,16.24,0,false,2025-06-12,
sold,Pokemon,Brilliant Stars,Cynthia's Ambition (Full Art) ,169/172,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,13.57,0,false,2025-08-27,
sold,Pokemon,Brilliant Stars,Double Turbo Energy ,151/172,Uncommon,Reverse Holofoil,Ungraded,Near Mint,0,1,0.36,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars,Drampa V ,128/172,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.01,0,false,2025-06-02,
sold,Pokemon,Brilliant Stars,Galarian Articuno V (Secret) ,181/172,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,14.44,0,false,2025-11-06,
sold,Pokemon,Brilliant Stars,Infernape ,026/172,Holo Rare,Reverse Holofoil,Ungraded,Near Mint,0,1,0.38,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars,Mewtwo ,056/172,Rare,Normal,Ungraded,Near Mint,0.0000,2,0.32,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars,Mewtwo ,056/172,Rare,Reverse Holofoil,Ungraded,Near Mint,0.0000,2,0.59,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars,Torterra ,008/172,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,0.34,0,false,2025-09-18,
sold,Pokemon,Brilliant Stars Trainer Gallery,Ariados ,TG09/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.62,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars Trainer Gallery,Dedenne ,TG07/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,7.07,0,false,2025-05-27,
sold,Pokemon,Brilliant Stars Trainer Gallery,Dusknoir ,TG06/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.6,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars Trainer Gallery,Houndoom ,TG10/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.26,0,false,2025-07-07,
sold,Pokemon,Brilliant Stars Trainer Gallery,Rapid Strike Urshifu V ,TG20/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.22,0,false,2025-05-27,
sold,Pokemon,Brilliant Stars Trainer Gallery,Single Strike Urshifu VMAX (Secret) ,TG29/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.95,0,false,2025-06-12,
sold,Pokemon,Brilliant Stars Trainer Gallery,Vaporeon ,TG02/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,21.03,0,false,2025-12-05,
sold,Pokemon,Brilliant Stars Trainer Gallery,Zekrom ,TG05/TG30,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,16.13,0,false,2025-07-07,
sold,Pokemon,Burning Shadows,Noivern GX (Secret) ,160/147,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,21.34,0,false,2026-02-11,
sold,Pokemon,Call of Legends,Eevee ,56,Common,Normal,Ungraded,Near Mint,0,1,2.19,0,false,2025-08-24,
sold,Pokemon,Celebrations,Dialga ,020/025,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,0.28,0,false,2025-07-07,
sold,Pokemon,Celebrations,Flying Pikachu V ,006/025,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,3.54,0,false,2025-07-10,
sold,Pokemon,Celebrations,Flying Pikachu VMAX ,007/025,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,7.57,0,false,2025-07-04,
sold,Pokemon,Celebrations,Groudon ,017/025,Holo Rare,Holofoil,Ungraded,Near Mint,0,2,0.42,0,false,2025-07-07,
sold,Pokemon,Celebrations,Kyogre ,003/025,Holo Rare,Holofoil,Ungraded,Near Mint,0,2,0.44,0,false,2025-07-07,
sold,Pokemon,Celebrations,Pikachu ,005/025,Holo Rare,Holofoil,Ungraded,Near Mint,0.0000,3,6.95,0,false,2025-07-04,; 
sold,Pokemon,Celebrations,Professor's Research (Full Art) ,024/025,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,1.57,0,false,2025-11-06,
sold,Pokemon,Celebrations,Surfing Pikachu V ,008/025,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.14,0,false,2025-07-04,
sold,Pokemon,Celebrations,Surfing Pikachu VMAX ,009/025,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,7.97,0,false,2025-07-04,
sold,Pokemon,Celebrations,Zacian V ,016/025,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.8,0,false,2025-06-02,
sold,Pokemon,Celebrations,Zamazenta V ,018/025,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,0.97,0,false,2025-06-02,
sold,Pokemon,Celebrations: Classic Collection,Dark Gyarados ,8/82,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,7.59,0,false,2025-07-07,
sold,Pokemon,Celebrations: Classic Collection,Donphan (Prime) ,107/123,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,1.52,0,false,2025-09-18,
sold,Pokemon,Celebrations: Classic Collection,Garchomp C LV.X ,145/147,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,5.63,0,false,2025-06-02,
sold,Pokemon,Celebrations: Classic Collection,Here Comes Team Rocket! ,15/82,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,0.91,0,false,2025-11-06,
sold,Pokemon,Celebrations: Classic Collection,Imposter Professor Oak ,73/102,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,0.41,0,false,2025-11-06,
sold,Pokemon,Celebrations: Classic Collection,Reshiram ,113/114,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,20.11,0,false,2025-05-27,
sold,Pokemon,Celebrations: Classic Collection,Rocket's Zapdos ,15/132,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,3.61,0,false,2025-06-02,
sold,Pokemon,Celebrations: Classic Collection,Shining Magikarp ,66/64,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,50.42,0,false,2025-07-04,
sold,Pokemon,Celebrations: Classic Collection,Venusaur ,15/102,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,22.92,0,false,2025-07-05,
sold,Pokemon,Celebrations: Classic Collection,Zekrom ,114/114,Classic Collection,Holofoil,Ungraded,Near Mint,0,1,25.18,0,false,2025-05-27,
sold,Pokemon,Champion's Path,Charizard VMAX (Secret) ,74/73,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,253.43,0,false,2025-06-01,
sold,Pokemon,Charizard Starter Set VMAX,Charizard V (JP),001/021,Rare,Holofoil,Ungraded,Near Mint,0,1,11.91,0,true,2025-06-02,
sold,Pokemon,Chilling Reign,Galarian Articuno V (Alternate Full Art) ,170/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,73.68,0,false,2025-06-01,
sold,Pokemon,Chilling Reign,Galarian Slowking VMAX ,100/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1.98,0,false,2025-06-02,
sold,Pokemon,Chilling Reign,Gengar ,057/198,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,4.1,0,false,2025-09-18,
sold,Pokemon,Chilling Reign,Ice Rider Calyrex VMAX (Alternate Art Secret) ,203/198,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,55.39,0,false,2025-05-27,
sold,Pokemon,Chilling Reign,Metagross VMAX ,113/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.72,0,false,2025-06-02,
sold,Pokemon,Chilling Reign,Psychic Energy (Secret) ,232/198,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,12.41,0,false,2025-06-12,
sold,Pokemon,Chilling Reign,Sandaconda V (Full Art) ,175/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,2.06,0,false,2025-06-02,
sold,Pokemon,Chilling Reign,Shadow Rider Calyrex V (Full Art) ,171/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,6.33,0,false,2025-06-02,
sold,Pokemon,Chilling Reign,Shadow Rider Calyrex VMAX (Alternate Art Secret) ,205/198,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,104.29,60.15,false,2025-06-01,
sold,Pokemon,Chilling Reign,Shadow Rider Calyrex VMAX (Secret) ,204/198,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,10.88,0,false,2026-02-11,
sold,Pokemon,Chilling Reign,Volcanion V ,025/198,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,1,0,false,2025-12-05,
sold,Pokemon,Clay Burst,Flamigo (JP),082/071,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,5.36,0,false,2026-01-25,
sold,Pokemon,Clay Burst,Fletchinder (JP),073/071,Secret Rare,Holofoil,Ungraded,Near Mint,0,2,5.05,0,false,2026-01-25,
sold,Pokemon,Clay Burst,Nacli (JP),078/071,Secret Rare,Holofoil,Ungraded,Near Mint,0,2,3.45,0,false,2026-01-25,
sold,Pokemon,Collect 151 Journey,Mew ex (CN),188/151,Shiny Secret Rare,Holofoil,Ungraded,Near Mint,0,1,18.07,0,false,2025-11-23,
sold,Pokemon,Cosmic Eclipse,Arceus & Dialga & Palkia GX ,156/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,29.95,0,false,2026-01-08,
sold,Pokemon,Cosmic Eclipse,Charizard & Braixen GX ,22/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,40.33,0,false,2025-05-29,
sold,Pokemon,Cosmic Eclipse,Eevee ,166/236,Common,Normal,Ungraded,Near Mint,0,1,0.49,0,false,2026-01-25,
sold,Pokemon,Cosmic Eclipse,Eevee ,166/236,Common,Reverse Holofoil,Ungraded,Near Mint,0,1,2.01,0,false,2026-01-25,
sold,Pokemon,Cosmic Eclipse,Eevee ,167/236,Common,Reverse Holofoil,Ungraded,Near Mint,0,1,2.51,0,false,2026-01-25,
sold,Pokemon,Cosmic Eclipse,Eevee ,167/236,Common,Normal,Ungraded,Near Mint,0,1,0.74,0,false,2026-01-25,
sold,Pokemon,Cosmic Eclipse,Flareon ,25/236,Uncommon,Normal,Ungraded,Near Mint,0,1,1,0,false,2026-01-25,
sold,Pokemon,Cosmic Eclipse,Jolteon ,70/236,Uncommon,Normal,Ungraded,Near Mint,0,1,0.69,0,false,2026-01-25,
sold,Pokemon,Cosmic Eclipse,Vaporeon ,42/236,Uncommon,Normal,Ungraded,Near Mint,0,1,1.33,0,false,2026-01-25,
sold,Pokemon,Cosmic Eclipse,Venusaur & Snivy GX ,1/236,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,27.3,0,false,2025-05-28,
sold,Pokemon,Crimson Haze,Eevee (JP),078/066,Art Rare,Holofoil,Ungraded,Near Mint,0,1,43.31,0,false,2025-11-10,
sold,Pokemon,Crimson Haze,Heliolisk (JP),073/066,Art Rare,Holofoil,Ungraded,Near Mint,0.0000,4,3.96,0,false,2026-01-25,
sold,Pokemon,Crimson Haze,Iron Thorns ex (JP),033/066,Double Rare,Holofoil,Ungraded,Near Mint,0.0000,1,2.97,0,false,2026-02-04,
sold,Pokemon,Crimson Haze,Magcargo ex (JP),013/066,Double Rare,Holofoil,Ungraded,Near Mint,0.0000,1,2.64,0,false,2026-02-04,
sold,Pokemon,Crimson Haze,Perrin (JP),087/066,Super Rare,Holofoil,Ungraded,Near Mint,0,1,9.37,0,false,2025-11-06,
sold,Pokemon,Crimson Haze,Probopass (JP),076/066,Art Rare,Holofoil,Ungraded,Near Mint,0,4,4.4,0,false,2026-01-25,
sold,Pokemon,Crimson Haze,Torkoal (JP),069/066,Art Rare,Holofoil,Ungraded,Near Mint,0,2,4.29,0,false,2026-01-25,
sold,Pokemon,Crown Zenith,Pikachu (Secret) ,160/159,Secret Rare,Holofoil,Ungraded,Near Mint,19.9999,1,45.76,0,false,2026-01-08,
sold,Pokemon,Crown Zenith,Radiant Charizard ,020/159,Radiant Rare,Holofoil,Ungraded,Near Mint,0,1,14.01,0,false,2025-06-02,
sold,Pokemon,Crown Zenith,Rayquaza VMAX ,102/159,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,10.57,0,false,2025-11-06,
sold,Pokemon,Crown Zenith: Galarian Gallery,Comfey ,GG14/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,2.18,0,false,2025-07-07,
sold,Pokemon,Crown Zenith: Galarian Gallery,Darkrai VSTAR ,GG50/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,63.78,0,false,2025-08-10,
sold,Pokemon,Crown Zenith: Galarian Gallery,Deoxys VSTAR ,GG46/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,43.48,0,false,2025-08-10,
sold,Pokemon,Crown Zenith: Galarian Gallery,Entei V ,GG36/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,53.1,0,false,2025-06-01,
sold,Pokemon,Crown Zenith: Galarian Gallery,Hisuian Goodra ,GG21/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,3.12,0,false,2025-07-07,
sold,Pokemon,Crown Zenith: Galarian Gallery,Hisuian Samurott V ,GG51/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,15.19,0,false,2025-05-28,
sold,Pokemon,Crown Zenith: Galarian Gallery,Hisuian Voltorb ,GG01/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,2.29,0,false,2025-07-07,
sold,Pokemon,Crown Zenith: Galarian Gallery,Hisuian Zoroark VSTAR ,GG56/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,42.01,0,false,2025-06-04,
sold,Pokemon,Crown Zenith: Galarian Gallery,Latias ,GG20/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,16.41,0,false,2025-07-04,
sold,Pokemon,Crown Zenith: Galarian Gallery,Leafeon VSTAR ,GG35/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,85.06,0,false,2025-05-29,
sold,Pokemon,Crown Zenith: Galarian Gallery,Magmortar ,GG03/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,9.84,0,false,2025-06-01,
sold,Pokemon,Crown Zenith: Galarian Gallery,Magnezone ,GG18/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,4.44,0,true,2025-08-10,
sold,Pokemon,Crown Zenith: Galarian Gallery,Manaphy ,GG06/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,5.02,0,false,2025-07-07,
sold,Pokemon,Crown Zenith: Galarian Gallery,Mew ,GG10/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,55.79,0,false,2025-07-07,
sold,Pokemon,Crown Zenith: Galarian Gallery,Poochyena ,GG33/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,5.26,0,false,2025-07-07,
sold,Pokemon,Crown Zenith: Galarian Gallery,Regigigas VSTAR ,GG55/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,18.7,0,false,2025-12-05,
sold,Pokemon,Crown Zenith: Galarian Gallery,Roxanne ,GG66/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,6.64,0,false,2025-08-27,
sold,Pokemon,Crown Zenith: Galarian Gallery,Swablu ,GG27/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,4.97,0,false,2025-07-04,
sold,Pokemon,Crown Zenith: Galarian Gallery,Turtwig ,GG31/GG70,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,8.24,0,false,2025-07-07,
sold,Pokemon,Crown Zenith: Galarian Gallery,Zeraora VSTAR ,GG43/GG70,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,18.22,0,false,2025-12-05,
sold,Pokemon,Cyber Judge,Iron Thorns (JP),077/071,Art Rare,Holofoil,Ungraded,Near Mint,0,2,3.45,0,false,2026-01-25,
sold,Pokemon,Cyber Judge,Meltan (JP),081/071,Art Rare,Holofoil,Ungraded,Near Mint,0,4,4.39,0,false,2026-01-25,
sold,Pokemon,Dark Explorers,Eevee (83) ,83,Common,Normal,Ungraded,Near Mint,0,1,5.02,0,false,2025-08-24,
sold,Pokemon,Darkness Ablaze,Piers (Full Art) ,187/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,2,3.47,0,false,2025-08-27,
sold,Pokemon,Darkness Ablaze,Salamence V (Full Art) ,185/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,4.94,0,false,2025-06-02,
sold,Pokemon,Darkness Ablaze,Scizor VMAX ,119/189,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,5.05,0,false,2025-06-02,
sold,Pokemon,Dark Phantasma,Pikachu (JP),073/071,Secret Rare,Holofoil,Ungraded,Near Mint,0,1,38.57,0,false,2025-11-10,
sold,Pokemon,Deck Exclusives,Dragonite (Cracked Ice Holo) ,151/236,Holo Rare,Holofoil,Ungraded,Near Mint,0,1,29.35,0,false,2025-07-04,
sold,Pokemon,Destined Rivals,Arven's Greedent ,159/182,Rare,Holofoil,Ungraded,Near Mint,0,1,0.15,0,false,2025-07-07,
sold,Pokemon,Destined Rivals,Crustle ,186/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,3.4,0,false,2025-07-07,
sold,Pokemon,Destined Rivals,Dondozo ex ,066/182,Double Rare,Holofoil,Ungraded,Near Mint,0,1,0.58,0,false,2025-09-15,
sold,Pokemon,Destined Rivals,Ethan's Ho-oh ex ,209/182,Ultra Rare,Holofoil,Ungraded,Near Mint,0,1,5.97,0,false,2025-10-19,
sold,Pokemon,Destined Rivals,Hydrapple ,188/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,4.2,0,false,2025-10-19,
sold,Pokemon,Destined Rivals,Rapidash ,189/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,1,8.49,0,false,2026-01-22,
sold,Pokemon,Destined Rivals,Rotom ,197/182,Illustration Rare,Holofoil,Ungraded,Near Mint,0,3,4.69,0,false,2025-10-19,
sold,Pokemon,Destined Rivals,Team Rocket's Articuno ,051/182,Rare,Holofoil,Ungraded,Near Mint,0,1,0.24,0,false,2025-07-07,
